5.7
5.7
5.5
5.5
5.5
5.5
5.8
5.8
5.9
5.9
6.5
6.5
6.3
6.3
7.2
7.2
7.4
7.4
7.6
8.4
8.4
9.4
9.4
10.1
10.1
10.3
10.3
10.3
10.3
10.9
10.9
11.4
11.4
11.8
11.8
12.8
12.8
12.8
12.8
12.8
12.8
13.5
13.5
13.8
13.8
14.9
14.9
15.6
15.6
16.4
16.4
16.4
16.4
16.4
16.4
16.4
16.4
19.7
19.7
19.7
18.9
18.9
18.9
18.9
19.5
19.5
20.3
20.3
20.3
21.3
21.3
21.9
21.9
21.9
21.9
21.9
22.0
22.0
22.5
22.5
22.5
23.3
23.7
23.7
24.1
24.1
24.1
25.1
25.1
25.5
25.9
25.9
25.9
25.9
25.9
26.5
26.7
26.7
26.7
27.1
27.1
27.3
27.3
27.3
27.3
28.6
28.6
27.8
27.8
28.0
28.0
28.1
28.1
28.5
28.5
28.6
28.6
28.1
28.1
